ACWO_1,ACWO_2,ACWO_3,ACWO_4,ACWO_5,ACWO_6,ADMO_1,ADMO_2,ADMO_3,ADMO_4,ADMO_5,ADMO_6,ADRR_1,ADRR_2,ADRR_3,ADRR_4,ADRR_5,ADRR_6,CSO_1,CSO_2,CSO_3,CSO_4,CSO_5,CSO_6,HTB_1,HTB_2,HTB_3,HTB_4,HTB_5,HTB_6,ITP_1,ITP_2,ITP_3,ITP_4,ITP_5,ITP_6,PPL_1,PPL_2,PPL_3,PPL_4,PPL_5,PPL_6,PS_1,PS_2,PS_3,PS_4,PS_5,PS_6,RRR_1,RRR_2,RRR_3,RRR_4,RRR_5,RRR_6,TGA_1,TGA_2,TGA_3,TGA_4,TGA_5,TGA_6,Abnormal
0.0,0.0,0.0,0.0,0.0,0.0,635.1574023473978,607.605977768127,944.129943488739,682.3717878656277,733.110503632931,557.9589939762425,553.1970111159366,536.3829050487503,448.60354778615095,467.0434360057335,471.74217847603666,469.5079885735373,29185.65427373781,29185.65427373781,29185.65427373781,29185.65427373781,29184.0,29184.0,85.65427373781242,86.20569831708322,83.41139663416644,83.41139663416644,82.75712289635402,81.5514245792708,3295.0,3295.0,3295.0,3295.0,3295.0,3295.0,22194.423182015584,22350.222343662455,21404.27373781241,21234.360609823878,21245.1910575666,20151.79636713643,6478.664722722639,5944.7926007578635,6839.255452400615,6551.447603552599,6473.791932559568,7314.704331491178,160.0,160.0,160.0,160.0,160.0,160.0,27841.087904738226,27463.014944420316,27411.529190213027,26953.808213376476,26886.98299012617,26634.50069862761,1.0
1961.6466000670903,1798.1760500614994,1634.7055000559085,1144.293850039136,817.3527500279542,817.3527500279542,2726.3833506355486,2881.268501789238,2850.8699387277684,2836.6473378499218,3325.275229712597,2837.2017672028132,381.5283433201619,391.8922479684643,400.44593953852427,407.09881075968207,409.9500412830354,288.2975389532933,28291.145730467444,28291.145730467444,28291.145730467444,28291.145730467444,28291.145730467444,28291.145730467444,24.843027034331136,24.793437208782244,24.743847383233355,28.595077906586685,38.14876947664667,37.247949127744455,2918.760254361278,2918.760254361278,2918.760254361278,2918.760254361278,2918.760254361278,3013.8012718063887,17443.053735509,17362.06193899802,16927.76661339322,16565.618950590822,16365.618950590822,16507.18868024751,8264.562913855454,8619.156885087792,10264.53617791777,10585.991796510978,11358.602543612777,10578.959351446305,179.00820348902218,179.00820348902218,179.00820348902218,179.00820348902218,179.00820348902218,179.00820348902218,25270.864598492197,25544.466773213557,26755.550740438735,26714.858696229545,27287.469443331345,26554.35496337645,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1074.4270808303993,1135.8613101928668,1221.4440955334453,1248.197741376856,1214.8820423166997,1243.9083505717126,388.3664568597888,390.59765502372574,321.80812106382984,272.10895044083884,337.25750641894996,386.46983116944745,28872.014297064135,28872.014297064135,28872.014297064135,28872.014297064135,28872.014297064135,28872.014297064135,74.35902201821521,73.35902201821521,71.71804403643043,73.0,72.64097798178479,71.92293394535436,3053.280669872187,3053.280669872187,3053.280669872187,3053.280669872187,3053.280669872187,3053.280669872187,16219.962825792132,15988.42150469922,15691.767229435176,15834.323706520741,15581.522733988979,15282.048899089239,5204.671576276595,5101.400772575386,4864.025022163631,4558.09064964641,4826.250644196387,5257.326137850145,160.0,160.0,160.0,160.0,160.0,160.0,20834.35373219654,20499.541607402418,19965.51158172662,19802.133686294965,19817.49270831318,19949.0943670672,1.0
736.5111087522585,736.5111087522585,920.7743736350899,828.6427411936742,1012.9060060765055,1381.4325358421684,1180.535425650069,1305.163648742679,1418.6560850202836,953.394897324247,1105.9617521383523,1529.1345903340516,229.8639196163811,296.98191466257356,339.5804922093285,345.5351320814555,339.1224429883956,351.0317227326497,30130.067893407504,30130.067893407504,30130.067893407504,30130.067893407504,30130.067893407504,30130.067893407504,55.399051697836626,54.941002476903776,55.482953255970926,53.941002476903776,51.857100918769476,48.482953255970926,2718.6892978025007,2718.6892978025007,2718.6892978025007,2874.4260329196695,2966.0358771062392,2966.0358771062392,20004.693158607475,19579.273650816805,20268.75186256196,19855.600361164936,19498.70738313993,19080.930910111543,8992.428403675078,9079.39934526645,8059.011560208429,8495.690494283455,8666.537818611976,9027.981056163231,170.83901558134303,170.83901558134303,170.83901558134303,170.83901558134303,170.83901558134303,170.83901558134303,28752.271280061395,28413.822713862097,28082.91314054923,27950.703838110065,27673.048340227007,27616.715104749877,1.0
0.0,0.0,0.0,0.0,0.0,0.0,916.0255317459636,955.9297576305861,950.3410266562458,1011.0677275785346,1007.2086534129353,980.7072069765359,461.87322346132737,467.46195443566756,471.66758894849744,335.9971701408544,337.5323858460413,472.6816752305722,29955.340963642593,29955.340963642593,29955.340963642593,29955.340963642593,29955.340963642593,29955.340963642593,67.16337566660567,67.36901017943558,66.97182743585051,67.273236064058,66.87605332047295,65.17746194868042,2488.16909839855,2488.16909839855,2488.16909839855,2488.16909839855,2488.16909839855,2488.16909839855,15481.887183716095,15242.028046536843,15115.042132818919,15082.704062049124,15068.591371792527,14993.802666023646,5793.868319906875,5717.687965085395,5462.96132717676,5398.186707689956,5487.978306331634,5227.648536098317,160.0,160.0,160.0,160.0,160.0,160.0,21250.58640522442,20934.54691322369,20552.834361597128,20455.72167134053,20531.40057972561,20196.282103723413,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1874.672410844013,1539.6291285661594,1401.7642657279855,1392.3265814744127,1418.2822915149848,1395.6619051750415,342.9096566383891,352.5840828455508,351.69644522667886,350.80880760780684,237.19119239219316,247.84284381865692,28283.53331794345,28283.53331794345,28283.53331794345,28283.53331794345,28283.53331794345,28283.53331794345,64.74149094728747,63.74149094728748,65.74149094728747,66.62912856615947,68.74149094728747,67.96621570954352,3445.335323700629,3445.335323700629,3445.335323700629,3456.571561813431,3456.571561813431,3456.571561813431,14337.087143384053,14201.356410026132,14371.131181423088,14330.905952820045,14518.208247991399,14779.779809804828,13209.252966804053,12573.964956107575,12525.03050932534,12185.088579918856,12006.887637618873,11584.234978510834,162.24724762256037,162.24724762256037,162.24724762256037,162.24724762256037,162.24724762256037,162.24724762256037,26566.25203411004,25795.23329005564,25916.07361467036,25524.67021854803,25533.7715714194,25372.690474124793,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1333.0987165508734,1561.2181863515377,1601.879573845855,1583.5232111161624,1323.0137908447475,1252.3790286864448,174.27539640282876,243.5755054347108,232.8154013895203,233.01283449126691,243.3780723329642,242.88448957859765,30057.091065723027,30057.091065723027,30057.091065723027,30057.091065723027,30057.091065723027,30057.091065723027,86.61796828777369,85.61796828777369,81.81540138952032,82.01283449126693,80.21026759301354,76.60513379650678,2763.22201176546,2763.22201176546,2763.22201176546,2763.22201176546,2763.22201176546,2763.22201176546,19474.235382118088,19183.119871696683,18081.105946886597,17704.284539445514,16853.642814882165,15975.96258684502,3382.808171053797,3950.0837014219655,4335.690881890773,4976.192517369004,5491.234980222067,6427.263652230382,160.0,160.0,160.0,160.0,160.0,160.0,22556.82154140642,22832.98156135319,22116.57481701191,22380.255045049056,22044.655783338774,22103.004227309943,1.0
0.0,0.0,0.0,0.0,0.0,25.117140903398194,1296.7694730888272,1571.3014944486622,1051.030473946673,1202.5479658341278,1564.6312929094718,1377.088251917823,240.3042493566157,320.5774397931306,317.0727224577728,319.7012604592912,300.71737489276927,303.19988300531446,29896.42256020687,29896.42256020687,29896.42256020687,29896.42256020687,29896.42256020687,29896.42256020687,40.26985055513377,39.26985055513377,38.41588044410702,39.41588044410702,39.97779077718728,40.68573099924079,3011.823911178596,3011.823911178596,3011.823911178596,3011.823911178596,3011.823911178596,3011.823911178596,16355.680051224148,16239.616763437092,16466.25198120137,16452.093176760303,16314.886029018799,16325.552305703179,11580.187938481702,11382.143105021834,10315.681051211819,10878.513982046888,11288.642312541286,10915.315853961858,162.9205977794649,162.9205977794649,162.9205977794649,162.9205977794649,162.9205977794649,162.9205977794649,27389.96467630672,27075.856555059796,26236.02971901406,26784.70384540806,27057.625028160954,26694.964846265906,1.0
0.0,0.0,0.0,0.0,0.0,0.0,897.3877020689147,956.1215378055902,941.4598951723435,829.1053134795461,904.1937309090188,909.8743337930292,419.78044451411677,345.5028560501584,326.5732252037739,423.986751849553,451.1293141065973,449.1825469592622,29428.312101316737,29428.312101316737,29428.312101316737,29428.312101316737,29428.312101316737,29428.312101316737,62.550376802506506,64.60360965517144,64.1302260815039,62.31368501567274,60.02376037617404,59.260452163007805,3259.172946708442,3259.172946708442,3282.0721931034286,3282.0721931034286,3259.172946708442,3259.172946708442,15210.009119749066,14900.779052037456,14732.138433855664,14710.779052037456,14555.03768025065,14498.526376175456,6386.769260564361,6209.455575548687,6092.349109843358,5864.596313855918,6006.331973542407,6134.495320000028,160.0,160.0,160.0,160.0,160.0,160.0,20800.605433604986,20314.0616808777,20005.41535059559,19756.303172789947,19765.196707084615,19836.84874946704,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1041.7184417742887,1090.1263372241642,1410.8284504995106,1302.5897796489219,1090.5099986990622,1102.849687574295,543.8202862500394,538.7375083999874,438.7031984998895,364.7632408250608,445.96160797516654,523.393737400019,28520.60708905109,28520.60708905109,28520.60708905109,28520.60708905109,28519.057871876084,28519.057871876084,90.38515992499447,90.90156564999526,90.86875419999369,91.3523484749929,89.3523484749929,87.80313129999053,3210.371001875138,3295.0,3295.0,3295.0,3295.0,3295.0,23694.64940874854,23760.88358424884,23596.289981248618,23436.53232099839,23299.39957674829,22383.150416747023,4900.0512060767105,4410.789799701241,4496.466180551513,4145.842763001484,4022.6675446018126,4902.811191228142,160.0,160.0,160.0,160.0,160.0,160.0,27847.32961295011,27339.67338395008,27260.75616180013,26750.375083999872,26490.0671213501,26453.961607975165,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1517.4196690417339,1576.2337533119887,1576.2337533119887,1496.6046947567515,1660.489762217811,1503.727498274769,405.2106077034274,398.69704352666207,405.69704352666207,305.7525184236477,323.38921429362705,397.1859157297453,30296.121585328092,30296.121585328092,30296.121585328092,30296.121585328092,30296.121585328092,30296.121585328092,54.453216520082606,57.75617299342053,58.60469475675157,58.6958253367378,59.392868863399876,58.089912390061954,2910.129550818032,2910.129550818032,2910.129550818032,2910.129550818032,2879.8339034842397,2879.8339034842397,15325.35819770599,15235.64166314054,14997.488638538749,14676.30604920358,14465.431289101445,14490.886942001376,7980.909664923879,7482.5484689985105,7812.341844040053,8029.906338529303,8266.19069397858,7372.008760993805,160.0,160.0,160.0,160.0,160.0,160.0,22859.138311811836,22271.060581321017,22362.70093176077,22259.08283691485,22314.788079595786,21446.061799510942,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1509.3515330544642,1622.3374997780463,1663.4971687894963,1974.9402117637082,1658.0759427010507,1511.85129638041,499.18773556428584,524.4529477719014,515.0114387399684,351.558490968067,362.0369107563548,528.84398611917,27995.186087724054,27995.186087724054,27995.186087724054,27995.186087724054,27995.186087724054,27995.186087724054,94.0,93.86167452620798,94.86167452620798,95.58502357862395,93.30837263103992,93.30837263103992,3144.2069579136028,3295.0,3295.0,3295.0,3295.0,3295.0,24629.251178931198,24434.23820624895,24361.674526207986,24293.577827215337,24085.252353423322,24007.701646064605,4042.5734709407016,3908.572410346531,3687.4830216151245,3511.684203209766,3292.7824361446915,3270.41427527736,160.0,160.0,160.0,160.0,160.0,160.0,27990.617691958298,27510.81061659548,27217.15754782311,26973.262030425103,26546.034789568013,26446.115921341963,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1102.8953749283432,1056.7608477240683,875.1286132086473,1004.9648481807144,874.9885041632248,1244.1690147146005,398.29254431382014,311.4385673548702,321.63157020646105,346.67855001700184,350.1639311051729,382.08196555258644,30087.818326907945,30087.818326907945,30087.818326907945,30087.818326907945,30087.818326907945,30087.818326907945,78.94152435268397,78.42690544085497,78.97076217634199,78.97076217634199,77.45614326451299,77.97076217634199,3455.175759096428,3455.175759096428,3455.175759096428,3455.175759096428,3455.175759096428,3455.175759096428,19314.446474277378,19220.76217634199,19391.228652902595,19635.381088170994,19525.790085547727,19587.66097410736,11241.68213893127,10379.014254364844,9707.337199043,9553.904379606518,9281.355771416083,9579.601335919364,160.0,160.0,160.0,160.0,160.0,160.0,29563.95285411222,28607.600671610402,28106.39009284917,28197.109708681084,27814.970097867383,28175.086550930293,1.0
0.0,0.0,0.0,0.0,0.0,0.0,640.476654181158,680.903601479001,678.8560102071463,832.2535564972925,698.1029035269391,735.532124607802,482.599122121104,490.23219281594436,488.6659614628466,352.53683034540086,351.06229177570316,490.90603343358026,29697.90058623337,29697.90058623337,29697.90058623337,29697.90058623337,29697.90058623337,29697.90058623337,74.95923007720448,73.95923007720448,72.91846015440896,73.0,72.04076992279552,70.12230976838654,2390.050764689045,2390.050764689045,2390.050764689045,2390.050764689045,2390.050764689045,2390.050764689045,15751.800539780503,15484.246735148234,15343.6465552214,15390.169742868682,15383.45407452252,15252.038496139776,4620.669134880037,4659.047433100295,4210.398445924317,4085.1266991628663,4107.801597586233,4197.958913734085,160.0,160.0,160.0,160.0,160.0,160.0,20445.418909971493,20216.243403559485,19626.99423645667,19548.245677342504,19564.20490741971,19522.946645184817,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1047.8309315329543,985.6215573357463,1261.8103397707903,1112.2584396686625,993.4857722455374,1136.4402179507458,469.7082769545009,442.34472039033415,460.6189239532492,439.100307227958,533.5453348462502,540.7818660615,28523.049047271088,28523.049047271088,28523.049047271088,28523.049047271088,28521.494513786463,28521.494513786463,89.40911085895831,90.40911085895831,88.44546651537499,86.51817782820834,86.44546651537499,83.92728868716665,3210.6811199364593,3210.6811199364593,3210.6811199364593,3210.6811199364593,3295.0,3295.0,23595.00658345624,23555.913280381246,23400.459931918744,22989.64083240666,22823.368384432077,21504.37145671166,4964.600947373217,4189.528236060384,4320.145404425301,4487.413481629422,3827.7437366163867,5083.321915942391,160.0,160.0,160.0,160.0,160.0,160.0,27811.926410893,26997.76039650517,26972.924216407588,26729.373194099626,25819.112121048463,25755.69337265405,1.0
0.0,0.0,0.0,0.0,0.0,0.0,637.8694018447471,679.5385477233644,661.9296225603423,771.6143633394438,671.7192098701497,702.9573736443193,481.52639153987167,470.84237038955075,474.9100287409977,380.77671149753405,376.3781990247044,496.2205694142552,29754.0,29754.0,29754.0,29754.0,29754.0,29754.0,72.15291106280824,71.86468329710618,71.04262635568067,70.50879717995721,69.15291106280824,67.33085412138273,2497.141315081184,2497.141315081184,2502.479606838419,2502.479606838419,2497.141315081184,2497.141315081184,15558.071816697218,15275.615802597005,15150.95409435424,15167.821496739556,15161.806621467853,15072.056941425515,4948.274472897736,4956.7711138942,4554.983526043823,4431.840771705078,4446.915867692376,4496.833334069226,160.0,160.0,160.0,160.0,160.0,160.0,20472.20497451377,20198.24560141002,19666.458013559644,19560.182661606217,19574.581174079045,19534.748960413555,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1516.7848255890055,1575.9887345626705,1450.1179477979554,1870.436863778097,1512.9081120264777,1347.007103114404,439.72139528795475,453.1807899407105,527.691761298892,435.51097135818156,441.17961362411904,585.2495588812782,28583.72795545892,28583.72795545892,28583.72795545892,28583.72795545892,28583.72795545892,28583.72795545892,94.0,93.42442202417614,94.42442202417614,94.27326607252841,91.12211012088069,91.12211012088069,3220.7261457691757,3295.0,3295.0,3295.0,3295.0,3295.0,24563.66330362642,24163.141654989206,23924.42202417614,23672.679274330116,23027.101298506255,22988.9033163304,4869.417952282924,4887.143509893804,4261.158304280907,4575.956793155281,4733.529430339626,4608.844183996842,160.0,160.0,160.0,160.0,160.0,160.0,28675.355110140168,28218.285164883007,27353.580328457047,27416.636067485397,26928.63072884588,26765.747500327245,1.0
